msisdn,imsi,allocation_date,sim_type
6749993514,5.3603E+14,\N,micro-SIM
6749993515,5.3603E+14,\N,micro-SIM
6749993516,5.3603E+14,\N,micro-SIM
6749993517,5.3603E+14,\N,micro-SIM
6749993518,5.3603E+14,\N,micro-SIM
6749993519,5.3603E+14,\N,micro-SIM
6749993520,5.3603E+14,20-05-2025,micro-SIM
6749993521,5.3603E+14,03-04-2025,micro-SIM
6749993522,5.3603E+14,03-04-2025,micro-SIM
6749993523,5.3603E+14,03-04-2025,micro-SIM
6749993524,5.3603E+14,13-03-2025,micro-SIM
6749993525,5.3603E+14,13-03-2025,micro-SIM
6749993526,5.3603E+14,13-03-2025,micro-SIM
6749993527,5.3603E+14,14-03-2025,micro-SIM
6749993528,5.3603E+14,14-03-2025,micro-SIM
6749993529,5.3603E+14,14-03-2025,micro-SIM
6749993530,5.3603E+14,14-03-2025,micro-SIM
6749993531,5.3603E+14,14-03-2025,micro-SIM
6749993532,5.3603E+14,14-03-2025,micro-SIM
6749993533,5.3603E+14,14-03-2025,micro-SIM
6749993534,5.3603E+14,14-03-2025,micro-SIM
6749993535,5.3603E+14,\N,micro-SIM
6749993536,5.3603E+14,14-03-2025,micro-SIM
6749993537,5.3603E+14,\N,micro-SIM
6749993538,5.3603E+14,14-03-2025,micro-SIM
6749993539,5.3603E+14,14-03-2025,micro-SIM
6749993540,5.3603E+14,14-03-2025,micro-SIM
6749993541,5.3603E+14,14-03-2025,micro-SIM
6749993542,5.3603E+14,14-03-2025,micro-SIM
6749993543,5.3603E+14,14-03-2025,micro-SIM
6749993544,5.3603E+14,14-03-2025,micro-SIM
6749993545,5.3603E+14,14-03-2025,micro-SIM
6749993546,5.3603E+14,14-03-2025,micro-SIM
6749993547,5.3603E+14,14-03-2025,micro-SIM
6749993548,5.3603E+14,14-03-2025,micro-SIM
6749993549,5.3603E+14,15-03-2025,micro-SIM
6749993550,5.3603E+14,15-03-2025,micro-SIM
6749993551,5.3603E+14,25-03-2025,micro-SIM
6749993552,5.3603E+14,25-03-2025,micro-SIM
6749993553,5.3603E+14,25-03-2025,micro-SIM
6749993554,5.3603E+14,02-04-2025,micro-SIM
6749993555,5.3603E+14,\N,micro-SIM
6749993556,5.3603E+14,02-04-2025,micro-SIM
6749993557,5.3603E+14,02-04-2025,micro-SIM
6749993558,5.3603E+14,02-04-2025,micro-SIM
6749993559,5.3603E+14,04-04-2025,micro-SIM
6749993560,5.3603E+14,04-04-2025,micro-SIM
6749993561,5.3603E+14,04-04-2025,micro-SIM
6749993562,5.3603E+14,04-04-2025,micro-SIM
6749993563,5.3603E+14,\N,micro-SIM
6749993564,5.3603E+14,\N,micro-SIM
6749993565,5.3603E+14,\N,micro-SIM
6749993566,5.3603E+14,\N,micro-SIM
6749993567,5.3603E+14,\N,micro-SIM
6749993568,5.3603E+14,\N,micro-SIM
6749993569,5.3603E+14,\N,micro-SIM
6749993570,5.3603E+14,\N,micro-SIM
6749993571,5.3603E+14,\N,micro-SIM
6749993572,5.3603E+14,\N,micro-SIM
6749993573,5.3603E+14,\N,micro-SIM
6749993574,5.3603E+14,\N,micro-SIM
6749993575,5.3603E+14,\N,micro-SIM
6749993576,5.3603E+14,\N,micro-SIM
6749993577,5.3603E+14,\N,micro-SIM
6749993578,5.3603E+14,\N,micro-SIM
6749993579,5.3603E+14,\N,micro-SIM
6749993580,5.3603E+14,\N,micro-SIM
6749993581,5.3603E+14,\N,micro-SIM
6749993582,5.3603E+14,\N,micro-SIM
6749993583,5.3603E+14,\N,micro-SIM
6749993584,5.3603E+14,\N,micro-SIM
6749993585,5.3603E+14,\N,micro-SIM
6749993586,5.3603E+14,\N,micro-SIM
6749993587,5.3603E+14,\N,micro-SIM
6749993588,5.3603E+14,\N,micro-SIM
6749993589,5.3603E+14,\N,micro-SIM
6749993590,5.3603E+14,\N,micro-SIM
6749993591,5.3603E+14,\N,micro-SIM
6749993592,5.3603E+14,\N,micro-SIM
6749993593,5.3603E+14,\N,micro-SIM
6749993594,5.3603E+14,\N,micro-SIM
6749993595,5.3603E+14,\N,micro-SIM
6749993596,5.3603E+14,\N,micro-SIM
6749993597,5.3603E+14,\N,micro-SIM
6749993598,5.3603E+14,\N,micro-SIM
6749993599,5.3603E+14,\N,micro-SIM
6749993600,5.3603E+14,\N,micro-SIM
6749993601,5.3603E+14,\N,micro-SIM
6749993602,5.3603E+14,\N,micro-SIM
6749993603,5.3603E+14,19-03-2025,micro-SIM
6749993604,5.3603E+14,04-04-2025,micro-SIM
6749993605,5.3603E+14,\N,micro-SIM
6749993606,5.3603E+14,\N,micro-SIM
6749993607,5.3603E+14,04-04-2025,micro-SIM
6749993608,5.3603E+14,14-03-2025,micro-SIM
6749993609,5.3603E+14,14-03-2025,micro-SIM
6749993610,5.3603E+14,\N,micro-SIM
6749993611,5.3603E+14,14-03-2025,micro-SIM
6749993612,5.3603E+14,14-03-2025,micro-SIM
6749993613,5.3603E+14,14-03-2025,micro-SIM
6749993614,5.3603E+14,14-03-2025,micro-SIM
6749993615,5.3603E+14,14-03-2025,micro-SIM
6749993616,5.3603E+14,14-03-2025,micro-SIM
6749993617,5.3603E+14,14-03-2025,micro-SIM
6749993618,5.3603E+14,14-03-2025,micro-SIM
6749993619,5.3603E+14,14-03-2025,micro-SIM
6749993620,5.3603E+14,14-03-2025,micro-SIM
6749993621,5.3603E+14,14-03-2025,micro-SIM
6749993622,5.3603E+14,14-03-2025,micro-SIM
6749993623,5.3603E+14,15-03-2025,micro-SIM
6749993624,5.3603E+14,15-03-2025,micro-SIM
6749993625,5.3603E+14,15-03-2025,micro-SIM
6749993626,5.3603E+14,15-03-2025,micro-SIM
6749993627,5.3603E+14,15-03-2025,micro-SIM
6749993628,5.3603E+14,15-03-2025,micro-SIM
6749993629,5.3603E+14,15-03-2025,e-SIM
6749993630,5.3603E+14,15-03-2025,micro-SIM
6749993631,5.3603E+14,15-03-2025,micro-SIM
6749993632,5.3603E+14,15-03-2025,micro-SIM
6749993633,5.3603E+14,15-03-2025,micro-SIM
6749993634,5.3603E+14,15-03-2025,micro-SIM
6749993635,5.3603E+14,15-03-2025,micro-SIM
6749993636,5.3603E+14,15-03-2025,micro-SIM
6749993637,5.3603E+14,15-03-2025,micro-SIM
6749993638,5.3603E+14,15-03-2025,micro-SIM
6749993639,5.3603E+14,15-03-2025,micro-SIM
6749993640,5.3603E+14,15-03-2025,micro-SIM
6749993641,5.3603E+14,15-03-2025,micro-SIM
6749993642,5.3603E+14,15-03-2025,micro-SIM
6749993643,5.3603E+14,15-03-2025,micro-SIM
6749993644,5.3603E+14,15-03-2025,micro-SIM
6749993645,5.3603E+14,15-03-2025,micro-SIM
6749993646,5.3603E+14,15-03-2025,micro-SIM
6749993647,5.3603E+14,15-03-2025,micro-SIM
6749993648,5.3603E+14,15-03-2025,micro-SIM
6749993649,5.3603E+14,15-03-2025,micro-SIM
6749993650,5.3603E+14,15-03-2025,e-SIM
6749993651,5.3603E+14,15-03-2025,micro-SIM
6749993652,5.3603E+14,15-03-2025,micro-SIM
6749993653,5.3603E+14,15-03-2025,micro-SIM
6749993654,5.3603E+14,15-03-2025,micro-SIM
6749993655,5.3603E+14,15-03-2025,micro-SIM
6749993656,5.3603E+14,15-03-2025,micro-SIM
6749993657,5.3603E+14,15-03-2025,micro-SIM
6749993658,5.3603E+14,15-03-2025,micro-SIM
6749993659,5.3603E+14,15-03-2025,micro-SIM
6749993660,5.3603E+14,15-03-2025,micro-SIM
6749993661,5.3603E+14,15-03-2025,micro-SIM
6749993662,5.3603E+14,15-03-2025,micro-SIM
6749993663,5.3603E+14,15-03-2025,micro-SIM
6749993664,5.3603E+14,15-03-2025,micro-SIM
6749993665,5.3603E+14,15-03-2025,micro-SIM
6749993666,5.3603E+14,15-03-2025,micro-SIM
6749993667,5.3603E+14,15-03-2025,micro-SIM
6749993668,5.3603E+14,15-03-2025,micro-SIM
6749993669,5.3603E+14,15-03-2025,micro-SIM
6749993670,5.3603E+14,15-03-2025,micro-SIM
6749993671,5.3603E+14,15-03-2025,micro-SIM
6749993672,5.3603E+14,15-03-2025,micro-SIM
6749993673,5.3603E+14,15-03-2025,micro-SIM
6749993674,5.3603E+14,15-03-2025,micro-SIM
6749993675,5.3603E+14,15-03-2025,micro-SIM
6749993676,5.3603E+14,15-03-2025,micro-SIM
6749993677,5.3603E+14,15-03-2025,micro-SIM
6749993678,5.3603E+14,15-03-2025,micro-SIM
6749993679,5.3603E+14,15-03-2025,micro-SIM
6749993680,5.3603E+14,15-03-2025,micro-SIM
6749993681,5.3603E+14,15-03-2025,micro-SIM
6749993682,5.3603E+14,15-03-2025,micro-SIM
6749993683,5.3603E+14,15-03-2025,micro-SIM
6749993684,5.3603E+14,15-03-2025,micro-SIM
6749993685,5.3603E+14,15-03-2025,micro-SIM
6749993686,5.3603E+14,15-03-2025,micro-SIM
6749993687,5.3603E+14,15-03-2025,micro-SIM
6749993688,5.3603E+14,15-03-2025,micro-SIM
6749993689,5.3603E+14,15-03-2025,micro-SIM
6749993690,5.3603E+14,15-03-2025,micro-SIM
6749993691,5.3603E+14,15-03-2025,micro-SIM
6749993692,5.3603E+14,15-03-2025,micro-SIM
6749993693,5.3603E+14,15-03-2025,micro-SIM
6749993694,5.3603E+14,15-03-2025,micro-SIM
6749993695,5.3603E+14,15-03-2025,micro-SIM
6749993696,5.3603E+14,15-03-2025,micro-SIM
6749993697,5.3603E+14,15-03-2025,micro-SIM
6749993698,5.3603E+14,15-03-2025,micro-SIM
6749993699,5.3603E+14,15-03-2025,micro-SIM
6749993700,5.3603E+14,15-03-2025,micro-SIM
6749993701,5.3603E+14,15-03-2025,micro-SIM
6749993702,5.3603E+14,15-03-2025,micro-SIM
6749993703,5.3603E+14,15-03-2025,micro-SIM
6749993704,5.3603E+14,15-03-2025,micro-SIM
6749993705,5.3603E+14,15-03-2025,micro-SIM
6749993706,5.3603E+14,15-03-2025,micro-SIM
6749993707,5.3603E+14,15-03-2025,micro-SIM
6749993708,5.3603E+14,15-03-2025,micro-SIM
6749993709,5.3603E+14,15-03-2025,micro-SIM
6749993710,5.3603E+14,15-03-2025,micro-SIM
6749993711,5.3603E+14,15-03-2025,micro-SIM
6749993712,5.3603E+14,15-03-2025,micro-SIM
6749993713,5.3603E+14,15-03-2025,micro-SIM
6749993714,5.3603E+14,15-03-2025,micro-SIM
6749993715,5.3603E+14,15-03-2025,micro-SIM
6749993716,5.3603E+14,15-03-2025,micro-SIM
6749993717,5.3603E+14,15-03-2025,micro-SIM
6749993718,5.3603E+14,15-03-2025,micro-SIM
6749993719,5.3603E+14,15-03-2025,micro-SIM
6749993720,5.3603E+14,15-03-2025,micro-SIM
6749993721,5.3603E+14,15-03-2025,micro-SIM
6749993722,5.3603E+14,15-03-2025,micro-SIM
6749993723,5.3603E+14,\N,micro-SIM
6749993724,5.3603E+14,\N,micro-SIM
6749993725,5.3603E+14,\N,micro-SIM
6749993726,5.3603E+14,\N,micro-SIM
6749993727,5.3603E+14,\N,micro-SIM
6749993728,5.3603E+14,\N,micro-SIM
6749993729,5.3603E+14,\N,micro-SIM
6749993730,5.3603E+14,\N,micro-SIM
6749993731,5.3603E+14,\N,micro-SIM
6749993732,5.3603E+14,\N,micro-SIM
6749993733,5.3603E+14,\N,micro-SIM
6749993734,5.3603E+14,\N,micro-SIM
6749993735,5.3603E+14,\N,micro-SIM
6749993736,5.3603E+14,\N,micro-SIM
6749993737,5.3603E+14,19-03-2025,micro-SIM
6749993738,5.3603E+14,\N,micro-SIM
6749993739,5.3603E+14,\N,micro-SIM
6749993740,5.3603E+14,\N,micro-SIM
6749993741,5.3603E+14,\N,micro-SIM
6749993742,5.3603E+14,\N,micro-SIM
6749993743,5.3603E+14,\N,micro-SIM
6749993744,5.3603E+14,04-04-2025,micro-SIM
6749993745,5.3603E+14,22-03-2025,micro-SIM
6749993746,5.3603E+14,\N,micro-SIM
6749993747,5.3603E+14,\N,micro-SIM
6749993748,5.3603E+14,\N,micro-SIM
6749993749,5.3603E+14,\N,micro-SIM
6749993750,5.3603E+14,\N,micro-SIM
6749993751,5.3603E+14,\N,micro-SIM
6749993752,5.3603E+14,16-04-2025,micro-SIM
6749993753,5.3603E+14,\N,micro-SIM
6749993754,5.3603E+14,\N,micro-SIM
6749993755,5.3603E+14,\N,micro-SIM
6749993756,5.3603E+14,\N,micro-SIM
6749993757,5.3603E+14,\N,micro-SIM
6749993758,5.3603E+14,\N,micro-SIM
6749993759,5.3603E+14,\N,micro-SIM
6749993760,5.3603E+14,\N,micro-SIM
6749993761,5.3603E+14,\N,micro-SIM
6749993762,5.3603E+14,19-03-2025,e-SIM
6749993763,5.3603E+14,11-03-2025,micro-SIM
6749993764,5.3603E+14,11-03-2025,micro-SIM
6749993765,5.3603E+14,11-03-2025,micro-SIM
6749993766,5.3603E+14,11-03-2025,micro-SIM
6749993767,5.3603E+14,\N,micro-SIM
6749993768,5.3603E+14,\N,micro-SIM
6749993769,5.3603E+14,\N,micro-SIM
6749993770,5.3603E+14,\N,micro-SIM
6749993771,5.3603E+14,\N,micro-SIM
6749993772,5.3603E+14,\N,micro-SIM
6749993773,5.3603E+14,\N,micro-SIM
6749993774,5.3603E+14,\N,micro-SIM
6749993775,5.3603E+14,\N,micro-SIM
6749993776,5.3603E+14,\N,micro-SIM
6749993777,5.3603E+14,\N,micro-SIM
6749993778,5.3603E+14,\N,micro-SIM
6749993779,5.3603E+14,\N,micro-SIM
6749993780,5.3603E+14,\N,micro-SIM
6749993781,5.3603E+14,\N,micro-SIM
6749993782,5.3603E+14,\N,micro-SIM
6749993783,5.3603E+14,23-04-2025,micro-SIM
6749993784,5.3603E+14,08-04-2025,micro-SIM
6749993785,5.3603E+14,08-04-2025,micro-SIM
6749993786,5.3603E+14,08-04-2025,micro-SIM
6749993787,5.3603E+14,08-04-2025,micro-SIM
6749993788,5.3603E+14,08-04-2025,micro-SIM
6749993789,5.3603E+14,10-04-2025,micro-SIM
6749993790,5.3603E+14,24-04-2025,micro-SIM
6749993791,5.3603E+14,24-04-2025,micro-SIM
6749993792,5.3603E+14,15-04-2025,micro-SIM
6749993793,5.3603E+14,09-04-2025,micro-SIM
6749993794,5.3603E+14,11-04-2025,micro-SIM
6749993795,5.3603E+14,10-04-2025,micro-SIM
6749993796,5.3603E+14,10-04-2025,micro-SIM
6749993797,5.3603E+14,10-04-2025,micro-SIM
6749993798,5.3603E+14,11-04-2025,micro-SIM
6749993799,5.3603E+14,24-04-2025,micro-SIM
6749993800,5.3603E+14,15-04-2025,micro-SIM
6749993801,5.3603E+14,10-04-2025,micro-SIM
6749993802,5.3603E+14,10-04-2025,micro-SIM
6749993803,5.3603E+14,11-04-2025,micro-SIM
6749993804,5.3603E+14,08-04-2025,micro-SIM
6749993805,5.3603E+14,09-04-2025,micro-SIM
6749993806,5.3603E+14,14-04-2025,micro-SIM
6749993807,5.3603E+14,14-04-2025,micro-SIM
6749993808,5.3603E+14,14-04-2025,micro-SIM
6749993809,5.3603E+14,14-04-2025,micro-SIM
6749993810,5.3603E+14,11-04-2025,micro-SIM
6749993811,5.3603E+14,15-04-2025,micro-SIM
6749993812,5.3603E+14,15-04-2025,micro-SIM
6749993813,5.3603E+14,15-04-2025,micro-SIM
6749993814,5.3603E+14,15-04-2025,micro-SIM
6749993815,5.3603E+14,16-04-2025,e-SIM
6749993816,5.3603E+14,16-04-2025,e-SIM
6749993817,5.3603E+14,16-04-2025,micro-SIM
6749993818,5.3603E+14,23-04-2025,micro-SIM
6749993819,5.3603E+14,23-04-2025,micro-SIM
6749993820,5.3603E+14,23-04-2025,micro-SIM
6749993821,5.3603E+14,\N,micro-SIM
6749993822,5.3603E+14,23-04-2025,micro-SIM
6749993823,5.3603E+14,07-04-2025,micro-SIM
6749993824,5.3603E+14,08-04-2025,micro-SIM
6749993825,5.3603E+14,09-04-2025,micro-SIM
6749993826,5.3603E+14,09-04-2025,micro-SIM
6749993827,5.3603E+14,09-04-2025,micro-SIM
6749993828,5.3603E+14,\N,micro-SIM
6749993829,5.3603E+14,10-04-2025,micro-SIM
6749993830,5.3603E+14,11-04-2025,micro-SIM
6749993831,5.3603E+14,12-04-2025,micro-SIM
6749993832,5.3603E+14,12-04-2025,micro-SIM
6749993833,5.3603E+14,12-04-2025,micro-SIM
6749993834,5.3603E+14,14-04-2025,micro-SIM
6749993835,5.3603E+14,14-04-2025,micro-SIM
6749993836,5.3603E+14,14-04-2025,micro-SIM
6749993837,5.3603E+14,17-04-2025,micro-SIM
6749993838,5.3603E+14,07-04-2025,e-SIM
6749993839,5.3603E+14,17-04-2025,micro-SIM
6749993840,5.3603E+14,17-04-2025,micro-SIM
6749993841,5.3603E+14,17-04-2025,micro-SIM
6749993842,5.3603E+14,17-04-2025,micro-SIM
6749993843,5.3603E+14,17-04-2025,micro-SIM
6749993844,5.3603E+14,17-04-2025,micro-SIM
6749993845,5.3603E+14,17-04-2025,micro-SIM
6749993846,5.3603E+14,14-04-2025,micro-SIM
6749993847,5.3603E+14,11-04-2025,micro-SIM
6749993848,5.3603E+14,11-04-2025,micro-SIM
6749993849,5.3603E+14,11-04-2025,micro-SIM
6749993850,5.3603E+14,11-04-2025,micro-SIM
6749993851,5.3603E+14,09-04-2025,micro-SIM
6749993852,5.3603E+14,08-04-2025,micro-SIM
6749993853,5.3603E+14,08-04-2025,micro-SIM
6749993854,5.3603E+14,08-04-2025,micro-SIM
6749993855,5.3603E+14,08-04-2025,micro-SIM
6749993856,5.3603E+14,08-04-2025,micro-SIM
6749993857,5.3603E+14,07-04-2025,micro-SIM
6749993858,5.3603E+14,07-04-2025,micro-SIM
6749993859,5.3603E+14,07-04-2025,micro-SIM
6749993860,5.3603E+14,07-04-2025,micro-SIM
6749993861,5.3603E+14,07-04-2025,micro-SIM
6749993862,5.3603E+14,05-04-2025,micro-SIM
6749993863,5.3603E+14,\N,micro-SIM
6749993864,5.3603E+14,10-04-2025,micro-SIM
6749993865,5.3603E+14,09-04-2025,micro-SIM
6749993866,5.3603E+14,29-04-2025,micro-SIM
6749993867,5.3603E+14,29-04-2025,micro-SIM
6749993868,5.3603E+14,29-04-2025,micro-SIM
6749993869,5.3603E+14,29-04-2025,micro-SIM
6749993870,5.3603E+14,29-04-2025,micro-SIM
6749993871,5.3603E+14,\N,micro-SIM
6749993872,5.3603E+14,\N,micro-SIM
6749993873,5.3603E+14,23-04-2025,micro-SIM
6749993874,5.3603E+14,23-04-2025,micro-SIM
6749993875,5.3603E+14,23-04-2025,micro-SIM
6749993876,5.3603E+14,23-04-2025,micro-SIM
6749993877,5.3603E+14,23-04-2025,micro-SIM
6749993878,5.3603E+14,23-04-2025,micro-SIM
6749993879,5.3603E+14,23-04-2025,micro-SIM
6749993880,5.3603E+14,02-05-2025,micro-SIM
6749993881,5.3603E+14,23-04-2025,e-SIM
6749993882,5.3603E+14,23-04-2025,e-SIM
6749993883,5.3603E+14,\N,micro-SIM
6749993884,5.3603E+14,\N,micro-SIM
6749993885,5.3603E+14,\N,micro-SIM
6749993886,5.3603E+14,\N,micro-SIM
6749993887,5.3603E+14,\N,micro-SIM
6749993888,5.3603E+14,\N,micro-SIM
6749993889,5.3603E+14,\N,micro-SIM
6749993890,5.3603E+14,\N,micro-SIM
6749993891,5.3603E+14,\N,micro-SIM
6749993892,5.3603E+14,\N,micro-SIM
6749993893,5.3603E+14,\N,micro-SIM
6749993894,5.3603E+14,\N,micro-SIM
6749993895,5.3603E+14,\N,micro-SIM
6749993896,5.3603E+14,\N,micro-SIM
6749993897,5.3603E+14,\N,micro-SIM
6749993898,5.3603E+14,\N,micro-SIM
6749993899,5.3603E+14,\N,micro-SIM
6749993900,5.3603E+14,\N,micro-SIM
6749993901,5.3603E+14,\N,micro-SIM
6749993902,5.3603E+14,\N,micro-SIM
6749993903,5.3603E+14,23-04-2025,micro-SIM
6749993904,5.3603E+14,\N,micro-SIM
6749993905,5.3603E+14,\N,micro-SIM
6749993906,5.3603E+14,\N,micro-SIM
6749993907,5.3603E+14,\N,micro-SIM
6749993908,5.3603E+14,17-05-2025,micro-SIM
6749993909,5.3603E+14,17-05-2025,micro-SIM
6749993910,5.3603E+14,17-05-2025,micro-SIM
6749993911,5.3603E+14,23-04-2025,micro-SIM
6749993912,5.3603E+14,17-05-2025,micro-SIM
6749993913,5.3603E+14,17-05-2025,micro-SIM
6749993914,5.3603E+14,\N,micro-SIM
6749993915,5.3603E+14,\N,micro-SIM
6749993916,5.3603E+14,\N,micro-SIM
6749993917,5.3603E+14,\N,micro-SIM
6749993918,5.3603E+14,\N,micro-SIM
6749993919,5.3603E+14,\N,micro-SIM
6749993920,5.3603E+14,\N,micro-SIM
6749993921,5.3603E+14,\N,micro-SIM
6749993922,5.3603E+14,\N,micro-SIM
6749993923,5.3603E+14,\N,micro-SIM
6749993924,5.3603E+14,\N,micro-SIM
6749993925,5.3603E+14,\N,micro-SIM
6749993926,5.3603E+14,\N,micro-SIM
6749993927,5.3603E+14,\N,micro-SIM
6749993928,5.3603E+14,\N,micro-SIM
6749993929,5.3603E+14,\N,micro-SIM
6749993930,5.3603E+14,\N,micro-SIM
6749993931,5.3603E+14,\N,micro-SIM
6749993932,5.3603E+14,\N,micro-SIM
6749993933,5.3603E+14,\N,micro-SIM
6749993934,5.3603E+14,\N,micro-SIM
6749993935,5.3603E+14,\N,micro-SIM
6749993936,5.3603E+14,\N,micro-SIM
6749993937,5.3603E+14,\N,micro-SIM
6749993938,5.3603E+14,\N,micro-SIM
6749993939,5.3603E+14,\N,micro-SIM
6749993940,5.3603E+14,\N,micro-SIM
6749993941,5.3603E+14,\N,micro-SIM
6749993942,5.3603E+14,\N,micro-SIM
6749993943,5.3603E+14,\N,micro-SIM
6749993944,5.3603E+14,\N,micro-SIM
6749993945,5.3603E+14,\N,micro-SIM
6749993946,5.3603E+14,\N,micro-SIM
6749993947,5.3603E+14,\N,micro-SIM
6749993948,5.3603E+14,\N,micro-SIM
6749993949,5.3603E+14,\N,micro-SIM
6749993950,5.3603E+14,\N,micro-SIM
6749993951,5.3603E+14,\N,micro-SIM
6749993952,5.3603E+14,\N,micro-SIM
6749993953,5.3603E+14,\N,micro-SIM
6749993954,5.3603E+14,\N,micro-SIM
6749993955,5.3603E+14,\N,micro-SIM
6749993956,5.3603E+14,\N,micro-SIM
6749993957,5.3603E+14,\N,micro-SIM
6749993958,5.3603E+14,\N,micro-SIM
6749993959,5.3603E+14,\N,micro-SIM
6749993960,5.3603E+14,\N,micro-SIM
6749993961,5.3603E+14,\N,micro-SIM
6749993962,5.3603E+14,\N,micro-SIM
6749993963,5.3603E+14,\N,micro-SIM
6749993964,5.3603E+14,\N,micro-SIM
6749993965,5.3603E+14,\N,micro-SIM
6749993966,5.3603E+14,\N,micro-SIM
6749993967,5.3603E+14,\N,micro-SIM
6749993968,5.3603E+14,\N,micro-SIM
6749993969,5.3603E+14,\N,micro-SIM
6749993970,5.3603E+14,\N,micro-SIM
6749993971,5.3603E+14,\N,micro-SIM
6749993972,5.3603E+14,\N,micro-SIM
6749993973,5.3603E+14,\N,micro-SIM
6749993974,5.3603E+14,\N,micro-SIM
6749993975,5.3603E+14,\N,micro-SIM
6749993976,5.3603E+14,\N,micro-SIM
6749993977,5.3603E+14,\N,micro-SIM
6749993978,5.3603E+14,\N,micro-SIM
6749993979,5.3603E+14,\N,micro-SIM
6749993980,5.3603E+14,\N,micro-SIM
6749993981,5.3603E+14,\N,micro-SIM
6749993982,5.3603E+14,\N,micro-SIM
6749993983,5.3603E+14,12-05-2025,micro-SIM
6749993984,5.3603E+14,\N,micro-SIM
6749993985,5.3603E+14,\N,micro-SIM
6749993986,5.3603E+14,\N,micro-SIM
6749993987,5.3603E+14,\N,micro-SIM
6749993988,5.3603E+14,\N,micro-SIM
6749993989,5.3603E+14,\N,micro-SIM
6749993990,5.3603E+14,\N,micro-SIM
6749993991,5.3603E+14,\N,micro-SIM
6749993992,5.3603E+14,\N,micro-SIM
6749993993,5.3603E+14,\N,micro-SIM
6749993994,5.3603E+14,\N,micro-SIM
6749993995,5.3603E+14,\N,micro-SIM
6749993996,5.3603E+14,\N,micro-SIM
6749993997,5.3603E+14,\N,micro-SIM
6749993998,5.3603E+14,06-05-2025,micro-SIM
6749993999,5.3603E+14,19-03-2025,micro-SIM
6749994000,5.3603E+14,\N,micro-SIM
6749994001,5.3603E+14,\N,micro-SIM
6749994002,5.3603E+14,02-05-2025,micro-SIM
6749994003,5.3603E+14,\N,micro-SIM
6749994004,5.3603E+14,\N,micro-SIM
6749994005,5.3603E+14,\N,micro-SIM
6749994006,5.3603E+14,\N,micro-SIM
6749994007,5.3603E+14,10-05-2025,micro-SIM
6749994008,5.3603E+14,\N,micro-SIM
6749994009,5.3603E+14,\N,micro-SIM
6749994010,5.3603E+14,\N,micro-SIM
6749994011,5.3603E+14,\N,micro-SIM
6749994012,5.3603E+14,\N,micro-SIM
6749994013,5.3603E+14,\N,micro-SIM
6749994014,5.3603E+14,\N,micro-SIM
6749994015,5.3603E+14,\N,micro-SIM
6749994016,5.3603E+14,\N,micro-SIM
6749994017,5.3603E+14,\N,micro-SIM
6749994018,5.3603E+14,\N,micro-SIM
6749994019,5.3603E+14,\N,micro-SIM
6749994020,5.3603E+14,\N,micro-SIM
6749994021,5.3603E+14,\N,micro-SIM
6749994022,5.3603E+14,\N,micro-SIM
6749994023,5.3603E+14,05-05-2025,micro-SIM
6749994024,5.3603E+14,12-05-2025,micro-SIM
6749994025,5.3603E+14,17-05-2025,micro-SIM
6749994026,5.3603E+14,\N,micro-SIM
6749994027,5.3603E+14,\N,micro-SIM
6749994028,5.3603E+14,\N,micro-SIM
6749994029,5.3603E+14,\N,micro-SIM
6749994030,5.3603E+14,\N,micro-SIM
6749994031,5.3603E+14,\N,micro-SIM
6749994032,5.3603E+14,\N,micro-SIM
6749994033,5.3603E+14,\N,micro-SIM
6749994034,5.3603E+14,09-05-2025,micro-SIM
6749994035,5.3603E+14,08-05-2025,micro-SIM
6749994036,5.3603E+14,08-05-2025,micro-SIM
6749994037,5.3603E+14,08-05-2025,micro-SIM
6749994038,5.3603E+14,08-05-2025,micro-SIM
6749994039,5.3603E+14,06-05-2025,micro-SIM
6749994040,5.3603E+14,\N,micro-SIM
6749994041,5.3603E+14,06-05-2025,micro-SIM
6749994042,5.3603E+14,30-04-2025,micro-SIM
6749994043,5.3603E+14,\N,micro-SIM
6749994044,5.3603E+14,\N,micro-SIM
6749994045,5.3603E+14,\N,micro-SIM
6749994046,5.3603E+14,\N,micro-SIM
6749994047,5.3603E+14,\N,micro-SIM
6749994048,5.3603E+14,\N,micro-SIM
6749994049,5.3603E+14,\N,micro-SIM
6749994050,5.3603E+14,\N,micro-SIM
6749994051,5.3603E+14,\N,micro-SIM
6749994052,5.3603E+14,\N,micro-SIM
6749994053,5.3603E+14,\N,micro-SIM
6749994054,5.3603E+14,\N,micro-SIM
6749994055,5.3603E+14,\N,micro-SIM
6749994056,5.3603E+14,\N,micro-SIM
6749994057,5.3603E+14,\N,micro-SIM
6749994058,5.3603E+14,\N,micro-SIM
6749994059,5.3603E+14,\N,micro-SIM
6749994060,5.3603E+14,\N,micro-SIM
6749994061,5.3603E+14,08-05-2025,micro-SIM
6749994062,5.3603E+14,08-05-2025,micro-SIM
6749994063,5.3603E+14,\N,micro-SIM
6749994064,5.3603E+14,\N,micro-SIM
6749994065,5.3603E+14,\N,micro-SIM
6749994066,5.3603E+14,\N,micro-SIM
6749994067,5.3603E+14,\N,micro-SIM
6749994068,5.3603E+14,\N,micro-SIM
6749994069,5.3603E+14,\N,micro-SIM
6749994070,5.3603E+14,\N,micro-SIM
6749994071,5.3603E+14,\N,micro-SIM
